I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25
114816776.000000,-0.005224,0.256287,0.017516,-0.001955,-0.000955,0.000441,-2.484881,-0.055679,9.530019,2.004000,0.000461,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114818800.000000,-0.005215,0.256231,0.017513,0.004436,-0.005216,-0.001690,-2.424713,-0.044004,9.494995,2.004000,-0.001719,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114820784.000000,-0.005209,0.256227,0.017518,0.001241,0.000110,0.002571,-2.482187,-0.043106,9.484219,2.004000,0.002657,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114822784.000000,-0.005193,0.256230,0.017519,0.004436,0.004371,0.000441,-2.479493,-0.035922,9.481524,2.051000,0.000432,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114824776.000000,-0.005146,0.256244,0.017522,0.002306,0.003306,0.001506,-2.503740,0.009878,9.503975,1.958000,0.001539,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114826808.000000,-0.005100,0.256252,0.017534,0.001241,0.000110,0.005767,-2.503740,0.009878,9.503975,2.004000,0.005961,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114828776.000000,-0.005105,0.256258,0.017535,0.005502,-0.000955,0.000441,-2.496556,-0.065557,9.472544,2.004000,0.000460,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114830776.000000,-0.005131,0.256280,0.017540,0.000175,0.003306,0.002571,-2.496556,-0.081722,9.431234,2.004000,0.002640,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114832776.000000,-0.005145,0.256301,0.017530,0.001241,0.006502,-0.004886,-2.492066,-0.061965,9.456379,2.051000,-0.005085,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114834776.000000,-0.005106,0.256337,0.017531,0.004436,0.001175,0.000441,-2.536968,-0.004490,9.483320,1.957000,0.000449,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114836776.000000,-0.005070,0.256375,0.017527,0.003371,0.002241,-0.001690,-2.536968,-0.004490,9.483320,2.005000,-0.001759,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114838776.000000,-0.005083,0.256378,0.017517,0.001241,0.005436,-0.004886,-2.478595,-0.061965,9.486913,2.004000,-0.005079,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114840776.000000,-0.005114,0.256374,0.017511,0.001241,0.004371,-0.002755,-2.475003,-0.087110,9.494097,2.004000,-0.002871,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114842784.000000,-0.005153,0.256417,0.017505,-0.007282,0.002241,-0.002755,-2.542356,-0.074537,9.475238,2.051000,-0.002860,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114844784.000000,-0.005154,0.256431,0.017487,-0.004086,0.006502,-0.009147,-2.486677,-0.029635,9.466258,1.958000,-0.009491,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114846776.000000,-0.005144,0.256437,0.017481,0.000175,0.002241,-0.002755,-2.486677,-0.029635,9.466258,2.004000,-0.002860,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114848776.000000,-0.005154,0.256419,0.017482,-0.000890,-0.004151,0.000441,-2.473207,-0.055679,9.469850,2.004000,0.000477,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114850776.000000,-0.005148,0.256421,0.017485,0.002306,-0.002021,0.001506,-2.497454,-0.044004,9.483320,2.004000,0.001567,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114852784.000000,-0.005148,0.256407,0.017488,0.002306,0.005436,0.001506,-2.447164,-0.052086,9.457277,2.051000,0.001528,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114854776.000000,-0.005162,0.256420,0.017485,-0.001955,0.006502,-0.001690,-2.481289,-0.057475,9.450093,1.957000,-0.001782,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114856776.000000,-0.005162,0.256429,0.017494,0.003371,0.004371,0.004702,-2.481289,-0.057475,9.450093,2.005000,0.004837,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114858776.000000,-0.005154,0.256407,0.017500,0.002306,-0.004151,0.002571,-2.466022,-0.041310,9.466258,2.004000,0.002680,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114860776.000000,-0.005117,0.256406,0.017492,0.004436,-0.005216,-0.003821,-2.495658,-0.004490,9.456379,2.004000,-0.003922,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114862800.000000,-0.005119,0.256426,0.017497,0.005502,-0.004151,0.002571,-2.511823,-0.063761,9.415070,2.051000,0.002680,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114864776.000000,-0.005111,0.256404,0.017498,0.003371,-0.003086,0.000441,-2.466022,-0.042208,9.480626,1.957000,0.000472,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114866776.000000,-0.005102,0.256382,0.017497,0.003371,-0.003086,-0.000625,-2.466022,-0.042208,9.480626,2.005000,-0.000630,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114868776.000000,-0.005051,0.256360,0.017496,0.005502,0.003306,-0.000625,-2.442673,0.009878,9.459073,2.004000,-0.000663,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114870776.000000,-0.005008,0.256347,0.017488,0.004436,0.004371,-0.003821,-2.451654,0.005388,9.462666,2.004000,-0.003972,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114872824.000000,-0.005014,0.256346,0.017482,0.000175,0.007567,-0.002755,-2.462430,-0.049392,9.470748,2.051000,-0.002887,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114874784.000000,-0.005043,0.256361,0.017487,-0.003021,0.006502,0.002571,-2.491168,-0.077232,9.477035,1.957000,0.002624,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114876792.000000,-0.005063,0.256370,0.017488,0.002306,0.003306,0.000441,-2.491168,-0.077232,9.477035,2.005000,0.000438,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114878792.000000,-0.005054,0.256359,0.017495,0.009763,-0.003086,0.003636,-2.482187,-0.060169,9.486913,2.004000,0.003775,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114880792.000000,-0.005055,0.256385,0.017499,0.004436,0.000110,0.001506,-2.521701,-0.058373,9.467155,2.009000,0.001556,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114882800.000000,-0.005033,0.256398,0.017486,0.003371,0.006502,-0.005951,-2.493862,-0.018859,9.500383,2.047000,-0.006186,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114884800.000000,-0.005036,0.256389,0.017489,0.009763,0.005436,0.001506,-2.466921,-0.074537,9.505772,1.956000,0.001528,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114886800.000000,-0.005051,0.256369,0.017494,0.003371,0.000110,0.002571,-2.466921,-0.074537,9.505772,2.007000,0.002657,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114888800.000000,-0.005074,0.256382,0.017493,-0.000890,-0.006282,-0.000625,-2.525293,-0.071843,9.484219,2.002000,-0.000613,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114890800.000000,-0.005080,0.256410,0.017498,-0.003021,-0.003086,0.002571,-2.526191,-0.045800,9.435724,2.004000,0.002674,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114892800.000000,-0.005088,0.256437,0.017513,0.001241,0.007567,0.006832,-2.492066,-0.062863,9.429438,2.051000,0.007023,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114894800.000000,-0.005091,0.256447,0.017516,0.000175,-0.004151,0.001506,-2.519905,-0.050290,9.503078,1.957000,0.001579,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114896800.000000,-0.005103,0.256451,0.017510,-0.003021,-0.006282,-0.002755,-2.519905,-0.050290,9.503078,2.005000,-0.002815,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114898800.000000,-0.005167,0.256462,0.017518,-0.006216,-0.003086,0.003636,-2.507332,-0.115847,9.459073,2.004000,0.003775,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114900816.000000,-0.005222,0.256480,0.017508,-0.001955,0.005436,-0.004886,-2.494760,-0.109561,9.460870,2.004000,-0.005080,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114902816.000000,-0.005230,0.256490,0.017499,0.001241,0.011828,-0.003821,-2.468717,-0.057475,9.476136,2.051000,-0.004014,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114904816.000000,-0.005239,0.256492,0.017489,0.003371,0.005436,-0.004886,-2.468717,-0.061965,9.447399,1.959000,-0.005080,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114906816.000000,-0.005238,0.256495,0.017490,0.006567,0.005436,0.000441,-2.468717,-0.061965,9.447399,2.002000,0.000426,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114908816.000000,-0.005209,0.256529,0.017500,0.001241,0.008632,0.004702,-2.510925,-0.014369,9.468952,2.005000,0.004814,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114910816.000000,-0.005217,0.256531,0.017490,-0.003021,0.005436,-0.004886,-2.465124,-0.044004,9.431234,2.004000,-0.005080,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114912816.000000,-0.005219,0.256501,0.017482,-0.000890,-0.002021,-0.003821,-2.447164,-0.042208,9.458176,2.063000,-0.003939,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114914816.000000,-0.005215,0.256502,0.017480,0.001241,0.001175,-0.000625,-2.475901,-0.043106,9.433928,1.945000,-0.000652,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114916816.000000,-0.005221,0.256506,0.017481,-0.004086,0.002241,0.000441,-2.475901,-0.043106,9.433928,2.006000,0.000443,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114918816.000000,-0.005209,0.256510,0.017489,-0.003021,0.000110,0.003636,-2.486677,-0.023349,9.446501,2.003000,0.003759,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114920808.000000,-0.005163,0.256510,0.017496,0.004436,0.005436,0.003636,-2.466921,0.001796,9.454583,2.004000,0.003730,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114922800.000000,-0.005151,0.256509,0.017488,0.002306,0.007567,-0.003821,-2.467818,-0.032329,9.485116,2.051000,-0.003990,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114924800.000000,-0.005126,0.256531,0.017480,0.003371,0.011828,-0.003821,-2.501944,-0.017063,9.529120,1.957000,-0.004013,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114926824.000000,-0.005113,0.256533,0.017474,-0.003021,0.001175,-0.002755,-2.501944,-0.017063,9.529120,2.005000,-0.002855,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114928800.000000,-0.005106,0.256538,0.017469,-0.005151,0.001175,-0.002755,-2.485780,-0.019757,9.450991,2.004000,-0.002855,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114930800.000000,-0.005125,0.256530,0.017487,-0.004086,0.008632,0.008963,-2.455246,-0.064659,9.484219,2.004000,0.009220,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114932800.000000,-0.005126,0.256530,0.017486,0.001241,0.004371,-0.000625,-2.474105,-0.049392,9.468054,2.051000,-0.000669,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114934800.000000,-0.005109,0.256537,0.017480,0.003371,0.005436,-0.002755,-2.473207,-0.027839,9.439317,1.957000,-0.002877,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114936800.000000,-0.005097,0.256543,0.017485,-0.000890,0.005436,0.002571,-2.473207,-0.027839,9.439317,2.014000,0.002629,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114938800.000000,-0.005117,0.256512,0.017486,-0.006216,-0.000955,0.000441,-2.448062,-0.054781,9.480626,2.004000,0.000460,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114940800.000000,-0.005126,0.256523,0.017500,-0.000890,0.001175,0.006832,-2.511823,-0.059271,9.518344,1.997000,0.007057,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114942800.000000,-0.005138,0.256514,0.017504,0.004436,0.001175,0.003636,-2.472309,-0.070945,9.476136,1.010000,0.003753,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114944800.000000,-0.005155,0.256511,0.017519,0.001241,0.003306,0.004702,-2.479493,-0.075436,9.501281,2.996000,0.004843,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114946800.000000,-0.005182,0.256507,0.017535,-0.004086,0.003306,0.007897,-2.479493,-0.075436,9.501281,2.005000,0.008147,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114948800.000000,-0.005213,0.256532,0.017531,-0.008347,0.009697,-0.001690,-2.497454,-0.062863,9.478830,2.004000,-0.001799,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114950800.000000,-0.005252,0.256578,0.017523,-0.005151,0.009697,-0.003821,-2.525293,-0.081722,9.468952,2.004000,-0.004002,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114952800.000000,-0.005296,0.256549,0.017521,0.003371,0.005436,-0.002755,-2.452552,-0.111357,9.528222,1.002000,-0.002878,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114954800.000000,-0.005285,0.256524,0.017525,0.007632,-0.005216,0.001506,-2.494760,-0.061965,9.547979,3.006000,0.001585,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114956800.000000,-0.005302,0.256525,0.017522,-0.001955,0.005436,-0.001690,-2.494760,-0.061965,9.547979,2.004000,-0.001777,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114958800.000000,-0.005282,0.256549,0.017516,-0.000890,0.005436,-0.002755,-2.521701,-0.016165,9.533610,2.006000,-0.002878,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114960800.000000,-0.005263,0.256524,0.017504,-0.003021,0.000110,-0.005951,-2.468717,-0.007184,9.536304,2.003000,-0.006153,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114962800.000000,-0.005240,0.256522,0.017504,0.000175,0.002241,0.000441,-2.481289,-0.017961,9.473442,1.002000,0.000443,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114964800.000000,-0.005229,0.256551,0.017514,0.004436,0.007567,0.004702,-2.513619,-0.046698,9.494097,2.004000,0.004820,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114966800.000000,-0.005229,0.256567,0.017519,0.000175,0.001175,0.002571,-2.513619,-0.046698,9.494097,2.004000,0.002652,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114968800.000000,-0.005230,0.256560,0.017527,-0.003021,-0.002021,0.003636,-2.490270,-0.041310,9.498587,2.051000,0.003770,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114970800.000000,-0.005224,0.256564,0.017526,-0.004086,-0.003086,-0.000625,-2.503740,-0.026941,9.476136,1.958000,-0.000629,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114972776.000000,-0.005207,0.256563,0.017518,-0.000890,0.000110,-0.003821,-2.492066,-0.017961,9.493198,2.004000,-0.003950,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114974800.000000,-0.005200,0.256593,0.017523,0.003371,0.004371,0.002571,-2.520803,-0.045800,9.479729,2.004000,0.002634,38.625000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
